name,city,countryOne,code,lat,lon,type,countryTwo,id
Rainbow Lake Airport,Rainbow Lake,Canada,YOP,58.49140167,-119.4079971,air,,84ae2d4b-0e8f-499b-979e-4c75f880a03d
Bonnyville Airport,Bonnyville,Canada,YBY,54.304199,-110.744003,air,,7e5b432d-76fb-456f-b03c-fc6c40221474
Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,49.18330002,-123.9499969,air,,b9f0945a-f51e-42ee-86cb-e8407774c6b2
Ganges Seaplane Base,Ganges,Canada,YGG,48.8545,-123.4969,air,,58d193eb-6625-4a65-a39d-214b1bfe2177
Fort St James Airport,Fort St. James,Canada,,54.39720154,-124.2630005,air,,cb5c2936-aa82-40b4-b1dc-659c30a1c12d
Boundary Bay Airport,Boundary Bay,Canada,YDT,49.0742,-123.012001,air,,f1356b32-f80a-4eed-a0a2-51ea1e7b1b7a
Langley Airport,Langley Township,Canada,YLY,49.10079956,-122.6309967,air,,9021c193-10d5-47ce-910e-5d144d2674ee
Denny Island Airport,Bella Bella,Canada,,52.137937,-128.059748,air,,b379cdf1-e709-48a6-931c-5e6660ebd4ae
Wekweètì Airport,Wekweeti,Canada,YFJ,64.190804,-114.077002,air,,63ae957c-1dd5-4515-ac43-47c1940fc160
Camaguey-Campo Cuatro Milpas Airport,Guasave,Mexico,,25.6522007,-108.538002,air,,cac2eca2-3af2-4b80-a75d-1c2c9063970a
Cabo San Lucas International Airport,Cabo San Lucas,Mexico,,22.947701,-109.936996,air,,140ec3c8-21cf-426c-a529-419d41d7ca19
Corn Island,Corn Island,Nicaragua,RNI,12.16289997,-83.063797,air,,a2139ea0-d0f7-4548-9d23-ca9fd0d2d091
San Pedro Airport,Bonanza,Nicaragua,BZA,13.94999981,-84.59999847,air,,08dceee0-6769-4542-bf59-5437d45d00af
Rosita Airport,Rosita,Nicaragua,RFS,13.88969994,-84.4088974,air,,c105824b-be2c-4436-b22d-2d462f1a3388
Siuna,Siuna,Nicaragua,SIU,13.72722244,-84.77777863,air,,ce61b78a-f685-4955-b2bb-f839a7b772d4
Waspam Airport,Waspam,Nicaragua,WSP,14.73919964,-83.9693985,air,,e1fec483-08a2-4238-b323-6143a0d75b4d
San Carlos,San Carlos,Nicaragua,NCR,11.13339996,-84.76999664,air,,4c49874c-9d12-4e44-8fbb-363817ca30a5
Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD,9.870510101,-85.48139954,air,,19aa5811-caa3-458c-b8da-0a96030b4b6c
Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,18.90749931,-70.72190094,air,,3a31a35d-206b-479b-9377-142c4afb4fe6
Negril Airport,Negril,Jamaica,NEG,18.34280014,-78.33209991,air,,cec2aac6-258e-4b52-97e7-051c996048c7
José Aponte de la Torre Airport,Ceiba,Puerto Rico,NRR,18.24530029,-65.6434021,air,,eb9966c0-d042-43db-bcd8-c8c4e285db83
Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB,18.33860016,-64.94069672,air,,a725b6d8-b05c-4239-b90d-e2573eb41124
D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,-45.013599,-70.812202,air,,11a8f8f9-ecd9-4143-9a4c-82c9fc435225
Jose De San Martin Airport,Jose de San Martin,Argentina,JSM,-44.04859924,-70.45890045,air,,18df5322-5b0b-4247-95d8-9b23afae0365
Uyuni Airport,Uyuni,Bolivia,UYU,-20.44630051,-66.8483963,air,,5877b1e7-dec3-4da4-ae05-cbff77d41c16
Rurenabaque Airport,Rerrenabaque,Bolivia,RBQ,-14.42790031,-67.49680328,air,,6fe77ec2-8300-4f8f-a895-20e15a9c3a59
Abaiang Airport,Abaiang Atoll,Kiribati,ABF,1.798609972,173.0410004,air,,01d03320-3353-4f88-a7d2-b86726da113c
Afobakka Airstrip,Afobaka,Suriname,,4.998505,-54.992033,air,,6e55d3d8-eb3b-4d66-95da-c89fa3ecd452
Alalapadu Airstrip,Alapadu,Suriname,,2.5235,-56.3247,air,,fa1ac559-897f-4e83-add0-b4c8a463a216
Albina Airport,Albina,Suriname,ABN,5.512720108,-54.05009842,air,,cdf8c996-0e58-4f52-8c94-e55ff940b59b
Lawa Anapaike Airstrip,Anapaike,Suriname,,3.411301,-54.028049,air,,0e36da11-5d1c-48df-b3ea-183ff45e0bfb
Apetina Airstrip,Apetina,Suriname,,3.50278,-55.058791,air,,905ba58a-453d-4e4e-8eb4-0f18768bcdd7
Drietabbetje Airport,Drietabbetje,Suriname,DRJ,4.111359,-54.672766,air,,a1b216b4-556e-4d44-829b-d7a82b946091
Kabalebo Airport,Kabalebo,Suriname,,4.406,-57.223,air,,3c098e27-5d2f-41fc-9c98-61a52cbc9498
Kayser Airport,Kayser,Suriname,,3.094343,-56.472702,air,,694c2898-4cfe-442c-8e06-fe8309cd2e6d
Kwamalasoemoetoe Airport,Kwamelasemoetoe,Suriname,,2.354427,-56.792431,air,,7155a757-70d4-4011-855a-121ce6fee029
Moengo Airstrip,Moengo,Suriname,MOJ,5.6076,-54.4003,air,,a4c8a1f3-8646-4902-a021-cb401afd4d61
Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,5.955560207,-57.03939819,air,,df67f357-15a3-40b5-889f-1d01b19c3b48
Vincent Fayks Airport,Paloemeu,Suriname,OEM,3.345279932,-55.44250107,air,,3f43cdb7-b894-45d6-b755-17778f85876b
Sarakreek Airstrip,Sarakreek,Suriname,,4.319444,-54.966667,air,,70b7b2ae-d703-4e76-8412-9fa78ce9ffc5
Sipaliwini Airport,Sipaliwini,Suriname,,2.026438,-56.126412,air,,3316ab22-5e97-4862-b5ae-44e886d2fa22
Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,4.349999905,-54.41666794,air,,f0d1389a-826d-46e9-bb58-7d80287c8fbb
Totness Airport,Totness,Suriname,TOT,5.865829945,-56.32749939,air,,2cb31abd-4cd5-4940-a0fc-29eaf5dc9cd0
Wageningen Airstrip,Wageningen,Suriname,AGI,5.841128,-56.673328,air,,596c8ca6-91e2-4b55-b794-639e96788500
Codela Airport,Guapiles,Costa Rica,,10.41399956,-85.09169769,air,,236284ae-e576-4f6a-ba7f-70c075068aa9
Orinduik Airport,Orinduik,Guyana,ORJ,4.725269794,-60.03499985,air,,4797f24f-8c6b-4d06-b412-f774eb00cb80
Annai Airport,Annai,Guyana,NAI,3.959439993,-59.12419891,air,,758bb1d9-dff3-45c3-9606-5a388f305361
Apoteri Airport,Apoteri,Guyana,,4.013879776,-58.60499954,air,,b8199a8a-8237-4e89-8ac0-27f5b7f81425
Imbaimadai Airport,Imbaimadai,Guyana,IMB,5.708109856,-60.2942009,air,,eac0a3f0-1eac-45ff-b23b-e48abe7718fc
Kamarang Airport,Kamarang,Guyana,KAR,5.865340233,-60.61420059,air,,f3e25ecd-9f96-4a22-bd63-a56c395891a4
Mabaruma Airport,Mabaruma,Guyana,USI,8.199999809,-59.78329849,air,,f2631957-4184-4f8f-8066-2e69fd627d4f
Mahdia Airport,Mahdia,Guyana,MHA,5.277490139,-59.15110016,air,,587876e7-61e0-4506-b66a-f045c1a4c155
Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,-22.63999939,-55.83000183,air,,a6393be4-cff5-44a9-9280-95e4d5f03acd
Alcides Fernández Airport,Acandi,Colombia,ACD,8.51667,-77.3,air,,f48c3038-b4f1-4138-8e07-ff1488070877
Los Colonizadores Airport,Saravena,Colombia,RVE,6.951868,-71.857179,air,,ce347f48-8a3c-413b-9e9c-e7e49b9a333d
Batagay Airport,Batagay,Russia,BQJ,67.64800262,134.6950073,air,,1cbe9640-c8d4-41d7-bce5-026b4f8bbda1
Villa Garzón Airport,Villa Garzon,Colombia,VGZ,0.978767,-76.6056,air,,dff400a4-e7b8-41c7-9977-ba23a1edb95c
El Bagre Airport,El Bagre,Colombia,EBG,7.59647,-74.8089,air,,1fd91dfe-ddb4-4eb5-8a81-e12aea589908
Juan H White Airport,Caucasia,Colombia,CAQ,7.96847,-75.1985,air,,865dbab0-90bc-474d-8e32-b92aeddca5aa
Mandinga Airport,Condoto,Colombia,COG,5.08333,-76.7,air,,d2838bb7-c122-4c81-85e1-43bb7f29e307
Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,9.50945,-75.5854,air,,5e66b9c7-4c25-4efe-bb79-3a0f59d2de26
Cabo Frio Airport,Cabo Frio,Brazil,CFB,-22.92169952,-42.07429886,air,,5810e86d-5a9a-46b0-b15c-efbffa26946e
Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,-11.88500023,-55.58610916,air,,1d2d7997-43ff-40fb-8d5d-0089d49c379a
Gurupi Airport,Gurupi,Brazil,GRP,-11.73960018,-49.13219833,air,,6982e875-7d99-4feb-a69d-87165ace49b0
Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,-9.319970131,-50.32849884,air,,63833614-c1ba-4299-a312-5710dcc5c856
Breves Airport,Breves,Brazil,BVS,-1.636530042,-50.4435997,air,,0db7dc65-1e08-46be-a049-cacbb8ea47d4
Soure Airport,Soure,Brazil,SFK,-0.699431002,-48.52099991,air,,0a76a052-58b4-4cee-8311-0bffd00fc293
Parintins Airport,Parintins,Brazil,PIN,-2.673019886,-56.77719879,air,,1e6a53cf-d5d6-463a-85d0-e3bf1d720966
Barreiras Airport,Barreiras,Brazil,BRA,-12.07890034,-45.00899887,air,,6844f475-890e-4b4a-8dd3-0af30c8dcfc6
Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,-10.46472168,-50.51861191,air,,3d5bbd62-a58c-4cac-8a06-71b7d7e3e17a
Minaçu Airport,Minacu,Brazil,MQH,-13.5491,-48.195301,air,,831c0b7a-aed8-43b8-8f13-5fc42d210210
Araguaína Airport,Araguaina,Brazil,AUX,-7.22787,-48.240501,air,,4a3e80c8-b0b4-45cc-8aa5-5324a79da5aa
Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,-5.118030071,-60.36489868,air,,12262b19-bea2-4ba7-98bf-a3a801638dad
Fazenda Colen Airport,Lucas do Rio Verde,Brazil,,-13.31444359,-56.11277771,air,,42580ccb-a11e-41ba-b274-ebf7532b85ec
Tenente Lund Pressoto Airport,Franca,Brazil,FRC,-20.592199,-47.3829,air,,97124fdf-3ef9-4004-9ae1-2d9205f92c2d
Dourados Airport,Dourados,Brazil,DOU,-22.2019,-54.926601,air,,a96c7f49-9e55-486d-8d07-3269e4a55a72
Lábrea Airport,Labrea,Brazil,LBR,-7.278969765,-64.76950073,air,,0b38c8f6-348b-45c7-9d58-aafb92bfee76
Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,-16.586,-54.7248,air,,d1cb8472-5a70-4c85-ac78-429a1a5e0359
Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,-25.38750076,-51.52019882,air,,baab27cf-e2b6-4e71-9600-af43cd3d9cf2
Santa Terezinha Airport,Joacaba,Brazil,JCB,-27.17140007,-51.55329895,air,,9edfc38a-f501-43f9-abad-fbdcb5ff9968
General Leite de Castro Airport,Rio Verde,Brazil,RVD,-17.83472252,-50.95611191,air,,ed6166c1-2ef9-46e7-980d-2b1e8ecb10cb
Romeu Zema Airport,Araxa,Brazil,AAX,-19.5632,-46.96039963,air,,e74f2380-d3bc-4fed-9984-455dd263e08d
Maués Airport,Maues,Brazil,MBZ,-3.37217,-57.7248,air,,0be3cab5-0efb-4d28-9d79-f2ba4c12cc6d
Borba Airport,Borba,Brazil,RBB,-4.406340122,-59.60240173,air,,3a8edb3d-8d19-40fa-96a4-d3c1fad00807
Coari Airport,Coari,Brazil,CIZ,-4.134059906,-63.13259888,air,,3ca8d3ec-e59d-4bbf-b57f-bac4bdec3bce
Barcelos Airport,Barcelos,Brazil,BAZ,-0.981292,-62.919601,air,,893cb3a1-85aa-424b-8fcb-ba6ae8b8d2ac
Diamantino Airport,Diamantino,Brazil,DMT,-14.37689972,-56.40039825,air,,5e12c7f6-eddf-4946-afcf-1ec8a7f093f0
Guanambi Airport,Guanambi,Brazil,GNM,-14.20820045,-42.74610138,air,,635c8b6b-1716-41d0-861c-274e2d178fa1
Tsletsi Airport,Djelfa,Algeria,QDJ,34.6657,3.351,air,,081bfed3-d05d-4f86-9f64-6ab636cededa
Nzagi Airport,Nzagi,Angola,NZA,-7.716939926,21.35820007,air,,c4512d0a-73a3-43c2-b765-6d5a5f814323
Lucapa Airport,Lucapa,Angola,LBZ,-8.445727348,20.73208618,air,,c484dce7-e448-410c-bb14-d17ca818d205
Capanda Airport,Kapanda,Angola,KNP,-9.769370079,15.4553194,air,,a64fb13b-a9ac-4b54-8bd7-f85fbaf009f2
Am Timan Airport,Am Timan,Chad,AMC,11.0340004,20.27400017,air,,8111a87f-ea48-483b-b463-fc0595e85aaf
Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,22.58569908,28.71660042,air,,0c32f8f0-f858-4d08-a585-ed4a0ad61137
Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,39.40190125,-77.98459625,air,,04f9d701-dbce-4cfc-8fa5-f73d8bc7f7ad
Awassa Airport,Awasa,Ethiopia,AWA,7.066999912,38.5,air,,1f5706dd-435d-46d7-b38a-b92aeb12476f
Wilwal International Airport,Jijiga,Ethiopia,JIJ,9.3325,42.9121,air,,ea8113b9-50e8-4575-8434-ffef663c6dd1
Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,10.7254,38.7415,air,,a68444b0-e69c-41ff-a0e9-1b57b37c84a6
Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,10.35000038,37.71699905,air,,cdc28004-7118-4cb6-9909-d19980647e16
Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,11.96700001,38.0,air,,b2dc31df-df49-48d8-854f-1ede4b3e50db
Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,8.7163,39.0059,air,,65801914-8102-4b79-9412-ae8d7fa72c98
Robe Airport,Goba,Ethiopia,GOB,7.1160634,40.0463033,air,,47436681-beae-4776-ba49-03708da915f6
Mayumba Airport,Mayumba,Gabon,MYB,-3.4584198,10.67407608,air,,8d1933a1-fced-40f5-b74d-43be855a1b89
Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,-1.406111,35.008057,air,,5d9a9835-28e9-456a-9bd5-e3b1800af631
Mulika Lodge Airport,Meru National Park,Kenya,JJM,0.165083006,38.19514084,air,,4b85a6ee-11ee-4c09-b4c8-21e90bf71dbd
Rumbek Airport,Rumbek,Sudan,RBX,6.824999809,29.66900063,air,,eb4dae76-f099-4a30-8cc0-8ec0fbe27c72
Yei Airport,Yei,Sudan,,4.130281601,30.72807312,air,,5db9a28e-f97f-44f1-8a44-dd1812d845ea
Cape Palmas Airport,Greenville,Liberia,CPA,4.379020214,-7.696949959,air,,1b4a0bf7-3160-4c27-862f-68c7deed4cd9
Ecuvillens Airport,Ecuvillens,Switzerland,,46.75500107,7.076109886,air,,b051b545-44c9-483c-9ec7-db3243df512a
Inhaca Airport,Inhaca,Mozambique,IHC,-25.9971447,32.92935181,air,,09b39a70-830b-4842-b854-1056e8c07c44
Ouro Sogui Airport,Matam,Senegal,MAX,15.59360027,-13.32279968,air,,ae45e467-f364-4c7e-9731-1eeb70b39f85
Bird Island Airport,Bird Island,Seychelles,BDI,-3.72472,55.205299,air,,fe8e71c8-01cf-4a6e-af5d-6eeae61ae02f
Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,21.80269814,31.52157784,air,,76e902fd-5d4e-450d-8643-4d7d9ae93b15
Enfidha - Hammamet International Airport,Enfidha,Tunisia,NBE,36.075833,10.438611,air,,cdf6ae7a-3b3f-42c3-8323-bf50c0309f74
Kidepo Airport,Kidepo,Uganda,,3.7176,33.7487,air,,fbf61897-3191-408c-a532-e15a79e727c1
Kitgum Airport,Kitgum,Uganda,,3.2817,32.8882,air,,d65fdf23-e64a-4cf7-bdb7-6049472395bc
Bugungu Airport,Pakuba,Uganda,,2.2,31.55,air,,72fedd01-934a-4127-8e25-fa4e333284d1
Svea Airport,Sveagruva,Svalbard,,77.8969444,16.725,air,,2bdee225-b2d3-4a72-80d2-218ebf53582d
Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,Svalbard,,78.92749786,11.8743,air,,4130f5e6-a8c2-42e8-b343-f11b035be24c
Hatay Airport,Hatay,Turkey,HTY,36.36277771,36.28222275,air,,21a1565e-2643-4f6e-9998-54402d7178d5
Kihnu Airfield,Kihnu,Estonia,,58.14830017,24.00250053,air,,85d85f3a-5498-4770-81f9-7a74335346cd
Ruhnu Airfield,Ruhnu,Estonia,,57.78390121,23.26609993,air,,c7fe71ab-57fb-4139-940b-ad932e3a1fc7
Raivavae Airport,Raivavae,French Polynesia,RVV,-23.8852005,-147.6620026,air,,00067e73-77be-4f4c-b5f4-d9beb3b158ba
Foshan Shadi Airport,Foshan,China,FUO,23.08329964,113.0699997,air,,e705f303-4a80-4e9b-8d16-71f671eacb9e
Huizhou Airport,Huizhou,China,HUZ,23.04999924,114.5999985,air,,db5aadeb-8392-4e74-8db5-8b4fd73b6c49
Lleida-Alguaire Airport,Lleida,Spain,ILD,41.728185,0.535023,air,,08ea58dd-332d-4c87-aa6b-f97aa2775e3c
Ouessant Airport,Ouessant,France,,48.46319962,-5.063580036,air,,42dae259-d1e6-4919-854d-20a013bed0f1
Bildudalur Airport,Bildudalur,Iceland,BIU,65.64129639,-23.5461998,air,,8920e173-09af-49b8-96c2-9b30d0f751a3
Gjögur Airport,Gjogur,Iceland,GJR,65.99530029,-21.32690048,air,,11618b10-d861-41fb-b8df-ead61005204e
Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,65.73169708,-19.57279968,air,,277438c3-3eeb-4a53-bb70-3ea4ebc74d66
Selfoss Airport,Selfoss,Iceland,,63.92919922,-21.03779984,air,,27017771-80fd-4a4b-bd19-c97ce94b52c5
Inishmaan Aerodrome,Inishmaan,Ireland,IIA,53.0929985,-9.568059921,air,,88863542-0121-4c30-9def-dc5de48700ab
Ak Bashat Airport,Taldykorgan,Kazakhstan,,42.88958,73.602004,air,,67c67590-63e5-4ade-86d0-a80f22c7e7b6
Ulgii Mongolei Airport,Olgii,Mongolia,ULG,48.99330139,89.92250061,air,,c48d11ec-a5d7-45f3-8e5b-5b6d25aa7da1
Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,KQT,37.86640167,68.86470032,air,,174bebe1-2249-4c14-9572-9ce82086d922
Vologda Airport,Vologda,Russia,VGD,59.28250122,39.94440079,air,,40579e2b-4c95-4e9a-9e87-86743dd85c3c
Severo-Evensk Airport,Evensk,Russia,,61.92166519,159.2299957,air,,998d3105-1dd2-4e13-99c3-2cf618d871cc
Olenyok Airport,Olenyok,Russia,ONK,68.514999,112.480003,air,,eff1e1b2-072d-442d-8450-5f1016063fbe
Saskylakh Airport,Saskylakh,Russia,SYS,71.92790222,114.0800018,air,,2de27773-59b2-4a11-9250-7fc7f3f54e91
Leshukonskoye Airport,Arkhangelsk,Russia,LDG,64.89600372,45.72299957,air,,3c153ecd-9fb0-4c79-8318-d126053b2152
Nizhneangarsk Airport,Nizhneangarsk,Russia,,55.80080032,109.5950012,air,,ca7b2a13-8120-4315-8276-842545ceb7d9
Vanavara Airport,Vanavara,Russia,,60.35969925,102.3239975,air,,b903fdaf-20ac-4da4-8754-a55bee7981ec
Aykhal Airport,Aykhal,Russia,,65.959198,111.5465012,air,,726ac9f1-8e6b-4acb-a6e5-82196511c7a3
Uktus Airport,Yekaterinburg,Russia,,56.7016983,60.79000092,air,,191b94f1-d954-432d-9214-f2a8519d2cfd
Baykit Airport,Baykit,Russia,,61.67670059,96.35500336,air,,acb85685-5e0a-4aec-be46-fdc4ca8fd8c1
Biysk Airport,Biysk,Russia,,52.47999954,85.33999634,air,,02c8f5a3-b8d9-4423-bc8e-232136bd4d1e
Huesca/Pirineos Airport,Huesca,Spain,HSK,42.0760994,-0.316666991,air,,249a04bb-7e68-48d2-90b8-87cd0fd860ac
Ciudad Real Central Airport,Ciudad Real,Spain,CQM,38.85638889,-3.97,air,,ed542623-ca01-4d22-a720-fd0b0b90e73e
Al Najaf International Airport,Najaf,Iraq,NJF,31.989853,44.404317,air,,951df85b-8ef3-4bfc-8cbc-7c11f96fbc26
Colonsay Airstrip,Colonsay,United Kingdom,CSA,56.05749893,-6.243060112,air,,7540d97f-1053-4ba8-8c68-83a11bc958f6
Rock Hill - York County Airport,Rock Hill,United States,RKH,34.9878006,-81.05719757,air,,582999a7-ac74-4347-a1da-9e45861ec7f0
Allegheny County Airport,Pittsburgh,United States,AGC,40.35440063,-79.93019867,air,,51d08460-5f54-4f87-9e6a-5fbd28eaf2aa
Cecil Airport,Jacksonville,United States,VQQ,30.21870041,-81.87670136,air,,83e07647-f279-4782-8fc7-25e3b236e1c7
Fulton County Airport Brown Field,Atlanta,United States,FTY,33.77909851,-84.52140045,air,,5a91184a-5be5-48d2-8155-ebd20b43d7f9
Tresco Heliport,Tresco,United Kingdom,,49.9455986,-6.331389904,air,,4d577290-6b3d-42e9-af6a-ff11f4820946
Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,32.60419846,65.86579895,air,,322ae428-fd90-4afb-b7d9-bc8f02995967
Zaranj Airport,Zaranj,Afghanistan,ZAJ,30.972222,61.865833,air,,a3aa96ab-046a-41f6-905c-d8ef69d5511a
Chakcharan Airport,Chaghcharan,Afghanistan,CCN,34.53300095,65.26699829,air,,3b382ad1-d58f-4489-8b3b-32d848f9a5aa
Fuyang Xiguan Airport,Fuyang,China,FUG,32.882157,115.734364,air,,6003a6f1-fcc2-4695-82d5-78f302b7648e
Longyan Guanzhishan Airport,Longyan,China,LCX,25.67469978,116.7470016,air,,44c34c8e-4d0d-48e4-8eca-09a7c8a6173c
Baoshan Yunduan Airport,Baoshan,China,BSD,25.053301,99.168297,air,,b45d02a4-e2d2-40b3-84ad-9da365ed3093
Xingyi Airport,Xingyi,China,ACX,25.08638889,104.9594444,air,,bdd0c6a8-3d91-41e7-9c11-3b8017aab66e
Liping Airport,Liping,China,HZH,26.32217,109.1499,air,,566667f5-d393-4971-965a-773c35faba77
Stepanakert Air Base,Stepanakert,Azerbaijan,,39.90140152,46.78699875,air,,657e3716-615b-4b54-8ec4-060d93c9bbeb
The Ohio State University Airport - Don Scott Field,Columbus,United States,OSU,40.0798,-83.072998,air,,b15f31b5-eb20-4bbd-862b-f647ce0610c7
Addison Airport,Addison,United States,ADS,32.96860123,-96.83640289,air,,623aef2e-292c-42bd-a280-aded6dca8eac
Destin Executive Airport,Destin,United States,DSI,30.40010071,-86.47149658,air,,cf1c09cc-1f86-4b43-9263-a0f0a988c845
Kherson International Airport,Kherson,Ukraine,KHE,46.6758,32.506401,air,,791dc4a1-9cea-464c-beb2-146695fdeb3b
Ryan's Creek Aerodrome,Stewart Island,New Zealand,SZS,-46.8997,168.100998,air,,62326534-efa8-4247-bbc4-e81f17262917
Assumption Island Airport,Assumption Island,Seychelles,,-9.742219999,46.506802,air,,2b8e972a-bf52-46d4-aae1-149a07033d60
Zhijiang Airport,Zhijiang,China,HJJ,27.44111111,109.7,air,,32d153ff-237d-468e-a967-82b632a8df44
Yarmouth Airport,Yarmouth,Canada,YQI,43.82690048,-66.08809662,air,,89ac7be3-1ab2-45a6-9c08-30cbf5e683dd
Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,35.33140183,-77.6088028,air,,f9527bb3-73d5-4f0b-aeb1-d9c3062bc129
First Flight Airport,Kill Devil Hills,United States,FFA,36.01819992,-75.6713028,air,,01836142-c927-440f-99d6-ef3854157e1a
Lintsang Airfield,Lincang,China,LNJ,23.73810005,100.0250015,air,,532c7d24-2d30-42df-9c94-3048268d4b3e
Maturacá Airport,Maturaca,Brazil,,0.628269017,-66.11509705,air,,813cdc8a-d5e1-4d61-b1e8-a2ba9e1b7eff
Carajás Airport,Parauapebas,Brazil,CKS,-6.115277767,-50.00138855,air,,bc428823-0c1a-49a9-a419-63d79efb7bc9
Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,,-2.372999907,-44.39640045,air,,eb2cc783-878c-4356-ba58-05c783cb073d
Tarempa Airport,Anambas Islands,Indonesia,MWK,3.348119974,106.2580032,air,,14dfbf3c-eee4-464a-afb1-f6d1e026a14b
Würzburg-Schenkenturm Airport,Wuerzburg,Germany,,49.81778,9.8975,air,,a65766f3-b3b3-4011-af9b-2ad3c6706afa
São Jacinto Airport,Aveiro,Portugal,,40.656741,-8.741544,air,,8aa3565b-b16d-4d6e-bd1a-0edf05532882
Hopsten Air Base,Hopsten,Germany,,52.33869934,7.541329861,air,,f6608791-30f9-4051-8ccd-1cc9f390f7d7
Persian Gulf International Airport,Khalije Fars,Iran,PGU,27.379601,52.737701,air,,d85acf14-5a20-4487-899f-825cc842af57
Yasouj Airport,Yasuj,Iran,YES,30.70050049,51.54510117,air,,d64beaa3-4b5a-40b7-ac6f-9c8cab6e87db
Mosul International Airport,Mosul,Iraq,OSM,36.305801,43.1474,air,,fde80d3d-a676-40c6-976a-6d20d13dd36d
Tajima Airport,Toyooka,Japan,TJH,35.51279831,134.7870026,air,,4308a83f-474c-40db-a892-218c4bce9b63
Amakusa Airport,Amakusa,Japan,AXJ,32.482498,130.158997,air,,452c1636-f06b-42a9-b49f-f00adfe137dd
Kikai Airport,Kikai,Japan,KKX,28.32130051,129.9279938,air,,2f765619-2b4f-41e9-82bf-000151638dd8
Aguni Airport,Aguni,Japan,AGJ,26.59250069,127.2409973,air,,45cff571-ea90-4a4c-bfd2-41462ae71b82
Donoi Airport,Uliastai,Mongolia,ULZ,47.7093,96.5258,air,,286de82f-64ca-4a57-b66d-c836091452d6
Bulgan Airport,Bulgan,Mongolia,UGA,48.85499954,103.4759979,air,,3fa0cc94-3090-4c42-ab4d-381a53516792
Ulaangom Airport,Ulaangom,Mongolia,ULO,50.066588,91.938273,air,,c2d30ddf-c89d-4174-b3ff-7174a5c92562
Borongan Airport,Borongan,Philippines,,11.67430019,125.4789963,air,,e7f7579d-8726-4e8b-a4e8-da50efbc29f7
Lubang Airport,Lubang,Philippines,LBX,13.85540009,120.1050034,air,,5be445fb-3314-43ad-9304-c0d936fafa50
Kulob Airport,Kulyab,Tajikistan,TJU,37.98809814,69.80500031,air,,d023b10e-4826-42ca-bd10-815a24f045bf
Chi Mei Airport,Cimei,Taiwan,CMJ,23.21310043,119.4179993,air,,742a2ede-1f5a-413d-8a05-1f47f02c739a
Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,41.761101,59.826698,air,,0c62917b-694d-449b-b46e-33229ae989e2
Barrow Island Airport,Barrow Island,Australia,BWB,-20.86440086,115.4059982,air,,f0a9d1b4-f461-4375-827b-9c42776e79be
Derby Airport,Derby,Australia,DRB,-17.37000084,123.6610031,air,,81222176-3376-42d8-aa69-8deb2cf1b7d3
Walgett Airport,Walgett,Australia,WGE,-30.03280067,148.1260071,air,,94ea4468-b1b5-4df8-b986-ce6f903e38b4
Bathurst Island Airport,Bathurst Island,Australia,BRT,-11.76920033,130.6199951,air,,2efdd789-dd87-4567-a2a0-2e1a76f1854f
